20
30 60
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
7 22 126
12 21 329
2 23 217
3 7 139
7 30 54
24 30 747
15 19 795
16 30 665
2 14 714
16 26 766
13 30 423
8 25 443
2 6 465
15 29 849
4 18 533
12 30 197
17 23 765
1 17 427
5 13 945
8 13 151
3 21 571
2 15 181
3 12 304
16 22 388
1 9 77
9 23 8
1 28 275
21 24 365
7 12 678
13 29 949
12 20 239
30 60
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
14 23 601
1 17 817
15 17 869
8 27 99
8 16 677
1 13 21
6 22 362
13 25 523
5 28 854
7 30 162
1 19 178
3 15 849
15 18 508
4 14 181
1 11 232
9 28 729
8 15 272
12 21 208
7 17 768
15 24 159
12 19 756
7 16 340
18 29 616
13 26 224
10 13 6
10 17 459
3 12 534
20 26 55
10 12 464
6 9 644
7 9 61
30 60
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
28 30 734
8 18 396
1 14 270
25 30 583
15 29 20
23 29 564
7 30 518
4 27 502
26 29 705
6 9 823
7 11 890
13 23 459
10 14 567
9 25 22
7 15 846
8 29 524
6 29 262
10 13 617
14 20 702
1 25 599
5 23 971
4 23 669
5 13 701
14 19 328
15 17 642
5 16 815
7 25 58
8 28 170
10 16 263
4 22 587
7 21 889
30 60
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
8 10 11
15 23 393
12 25 790
2 15 406
11 22 509
1 16 955
5 15 876
14 16 501
3 22 40
2 20 674
11 16 128
8 30 573
6 10 90
8 14 405
19 23 575
20 25 676
12 29 385
16 27 864
7 20 166
1 28 949
15 19 405
9 22 847
7 24 867
5 30 467
4 30 724
2 7 867
8 25 524
21 29 540
1 21 476
16 25 958
1 12 821
30 60
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
14 18 493
6 23 875
21 24 798
4 16 802
6 20 288
7 15 830
17 30 174
1 28 467
2 22 207
16 30 311
16 26 264
14 20 950
9 27 562
2 21 891
8 11 110
1 24 645
4 15 866
18 21 976
1 6 322
16 28 86
18 25 100
4 17 970
21 27 832
20 24 586
18 23 852
6 10 235
7 13 389
17 19 82
15 22 992
23 26 178
1 13 166
30 200
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
8 18 210
11 22 124
1 7 715
10 20 388
15 27 312
11 17 293
26 29 524
5 11 783
13 25 115
15 20 508
7 24 967
6 11 190
4 25 230
8 26 872
3 18 10
14 22 421
3 22 894
1 6 256
4 13 477
8 12 148
4 24 945
16 18 243
18 29 591
1 13 498
7 20 335
5 12 563
7 16 99
16 30 429
13 26 602
2 26 12
4 27 580
20 30 416
10 14 82
23 28 488
13 30 277
17 24 779
26 30 911
19 27 683
3 30 803
16 25 193
19 29 155
5 19 977
4 19 523
1 18 83
5 28 269
24 30 730
19 23 598
15 25 467
9 17 508
12 29 95
7 15 635
28 30 629
2 9 276
10 13 636
7 19 80
11 23 240
9 18 738
22 30 498
5 29 225
6 13 726
6 9 790
16 19 342
20 23 117
11 29 610
6 14 64
5 17 192
12 17 672
17 22 879
2 25 142
9 19 717
6 23 153
21 25 320
3 5 521
10 23 801
22 28 772
23 26 918
13 17 822
21 27 20
19 22 290
2 22 475
6 25 473
19 24 21
12 25 346
8 15 342
8 14 84
1 8 683
14 29 135
7 28 807
25 30 949
1 12 299
4 30 306
17 30 730
19 28 995
15 17 965
16 27 600
10 22 461
20 25 405
21 30 557
13 18 944
10 28 859
5 23 423
24 28 126
6 18 212
12 21 716
19 25 69
2 8 161
23 27 532
9 25 687
6 19 287
25 27 591
11 14 890
7 18 902
7 23 858
6 12 561
2 21 596
10 17 2
4 29 554
1 23 188
13 16 651
10 15 519
9 16 817
23 30 981
13 15 670
14 20 729
4 9 12
1 22 875
11 16 792
2 4 101
14 16 477
18 27 77
2 17 653
4 23 519
11 19 830
5 18 485
9 20 968
25 28 934
12 20 753
16 24 591
7 12 975
14 27 554
10 26 26
5 27 113
5 10 503
12 30 271
15 29 365
18 20 631
16 28 308
8 22 894
1 20 684
4 11 741
16 29 927
2 24 868
3 21 207
27 29 272
1 26 619
14 18 28
8 20 186
10 29 212
7 26 561
2 30 677
17 27 858
21 26 656
19 30 486
1 5 740
4 16 47
13 29 170
3 29 540
12 22 681
9 27 284
18 22 964
8 19 386
30 200
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
6 15 104
11 29 680
22 25 377
5 19 942
18 24 420
8 23 240
2 24 802
15 29 335
13 30 40
3 16 352
4 9 68
1 11 893
14 29 44
2 22 350
16 22 621
12 27 521
2 7 849
11 21 553
7 15 636
12 22 66
8 10 399
2 19 605
10 29 194
13 17 779
3 23 844
8 26 197
7 10 594
11 27 920
25 29 510
8 29 749
9 15 333
4 25 964
13 26 874
5 12 381
6 29 460
3 22 968
14 18 123
13 21 336
4 29 719
5 13 298
9 19 967
23 30 480
5 11 815
17 24 59
20 29 545
6 25 525
6 18 770
6 22 324
9 23 427
10 21 156
5 17 422
8 21 904
12 24 296
1 12 951
16 27 850
17 25 475
11 23 818
20 27 416
20 25 193
16 18 943
5 21 213
11 25 781
2 26 35
12 18 903
9 20 392
13 22 475
6 24 912
21 25 512
23 26 51
15 19 559
12 25 495
14 25 233
11 13 417
19 23 638
3 7 120
23 29 865
12 16 293
8 12 655
10 23 704
28 30 650
17 21 117
8 13 75
15 22 520
1 13 532
5 8 278
17 29 199
10 30 467
3 26 740
5 24 362
14 17 685
11 26 991
27 30 180
22 24 43
8 11 754
22 27 245
7 14 50
11 18 31
8 28 219
2 29 743
9 24 17
14 26 459
1 9 656
16 19 497
1 28 152
18 25 892
4 16 907
10 26 935
5 27 605
23 28 289
1 15 578
1 19 63
11 20 268
7 22 117
3 8 597
4 21 643
1 26 921
18 23 654
2 27 666
15 18 784
10 12 359
24 30 798
9 13 566
6 21 416
7 27 421
13 19 799
9 21 833
15 27 946
3 12 188
9 27 351
13 28 46
12 19 213
16 29 547
2 9 239
3 25 658
12 23 88
13 15 598
15 24 158
14 16 431
21 23 682
26 29 587
5 22 370
3 27 456
19 27 114
15 25 70
4 6 398
12 28 413
25 27 6
3 15 395
13 23 488
5 15 523
20 24 582
11 16 83
4 14 470
9 12 353
2 14 547
4 12 384
10 20 307
2 4 629
3 13 152
12 15 912
15 17 387
8 14 858
9 22 475
8 18 737
2 18 401
18 20 673
1 10 147
14 20 659
10 14 945
7 20 160
18 27 11
30 200
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
14 18 966
10 18 108
6 27 383
9 26 803
2 25 974
4 16 247
10 19 905
16 29 177
12 28 90
5 17 142
12 19 501
4 9 959
4 14 120
9 21 880
8 21 437
2 26 496
15 30 21
22 28 754
4 6 924
16 25 384
21 26 279
18 22 370
4 24 507
8 16 27
10 24 71
9 20 983
16 22 551
13 27 447
2 28 267
13 28 304
1 15 473
2 5 621
10 15 593
17 29 699
17 28 86
13 16 820
4 17 672
15 28 840
3 20 1
22 24 962
8 14 909
2 21 987
3 18 739
23 27 751
1 8 39
10 14 73
5 20 102
15 19 59
8 23 766
7 20 578
3 12 556
3 15 293
14 25 476
2 15 201
4 30 659
19 27 291
10 29 959
11 17 295
1 5 659
3 7 274
2 29 282
2 20 36
18 30 372
12 29 161
6 21 887
6 18 729
9 25 731
23 26 416
16 20 871
20 27 501
4 21 315
19 26 938
3 9 633
3 26 40
4 13 468
11 28 492
8 12 320
3 19 235
5 29 323
4 10 342
4 23 112
8 25 15
13 20 875
13 25 632
10 16 997
14 21 846
1 4 172
4 18 210
9 22 751
4 12 580
2 30 524
7 29 219
9 24 705
5 24 410
19 30 843
10 30 245
9 19 641
25 28 637
17 30 232
16 30 356
2 23 254
8 13 159
10 20 115
24 27 478
3 14 613
6 19 968
5 28 240
2 17 707
24 26 935
6 9 660
7 15 319
9 23 154
15 21 455
19 22 975
5 26 136
3 13 671
11 15 371
12 21 981
2 11 608
6 25 696
27 30 701
11 19 51
7 12 371
18 28 427
7 27 133
10 28 229
6 15 557
14 24 479
6 16 164
23 30 258
4 28 946
6 10 963
6 17 955
20 28 514
1 19 656
21 23 517
14 29 393
2 19 77
16 28 826
1 22 527
8 20 106
4 20 419
18 20 206
4 25 318
7 17 851
18 24 336
10 12 430
2 18 420
19 21 506
12 26 240
9 13 470
1 14 9
6 11 736
1 29 449
5 13 515
7 23 863
23 29 87
11 14 649
1 18 853
9 29 999
1 12 340
10 22 46
9 11 155
2 13 723
12 20 79
11 23 721
14 30 90
10 26 918
19 28 931
3 10 726
5 25 731
30 200
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
1 9 903
5 25 647
2 30 126
7 20 134
5 20 485
20 28 365
4 26 300
9 30 333
11 17 213
21 30 515
10 12 245
18 22 634
19 30 647
21 25 750
11 24 51
5 18 416
7 9 946
17 19 157
5 12 642
8 29 716
9 18 798
13 18 12
2 22 492
19 29 166
2 15 156
5 13 716
11 25 431
13 25 324
3 18 168
10 22 420
13 24 308
1 12 236
3 5 730
18 25 189
9 16 315
12 15 436
14 23 325
4 20 572
12 30 381
19 28 609
15 25 731
16 24 87
13 22 759
7 11 328
23 30 791
15 22 252
3 13 449
9 28 62
12 25 182
8 12 38
3 23 585
3 14 476
3 20 557
24 30 336
5 15 767
10 23 585
2 20 693
8 23 60
13 19 881
12 27 691
16 29 278
20 27 901
7 21 535
22 24 318
4 24 482
21 24 165
2 19 210
8 14 130
1 21 75
6 30 904
1 6 51
9 23 706
4 7 883
11 22 962
2 6 360
14 18 128
17 24 260
21 26 508
2 13 409
7 16 192
13 30 288
1 11 969
6 9 130
2 12 130
6 12 88
14 20 865
2 17 979
3 30 635
22 29 584
9 19 869
12 24 339
5 30 105
5 14 79
4 13 45
11 16 301
13 26 659
1 20 288
18 29 654
1 3 797
2 10 904
26 29 216
15 17 289
23 29 962
5 24 626
7 17 321
9 11 701
21 23 227
18 21 799
7 22 134
18 27 864
13 27 202
14 19 300
17 29 400
2 27 594
2 11 211
2 18 970
19 26 884
15 19 989
1 5 83
19 22 83
7 15 744
2 26 75
14 21 146
11 20 889
11 15 765
10 26 776
4 23 729
1 10 386
23 27 951
11 18 402
8 11 568
4 28 800
9 15 862
3 16 925
10 25 936
6 13 480
12 22 483
25 27 138
26 28 457
6 18 975
3 29 382
4 22 99
14 22 878
24 26 837
6 11 520
11 14 449
13 20 152
14 30 844
7 12 265
10 24 26
16 21 214
1 28 383
1 17 741
20 24 288
2 24 190
13 21 293
11 13 619
10 15 33
23 28 794
20 30 899
6 15 382
7 28 967
11 23 163
14 25 510
5 21 868
25 28 484
10 13 425
13 23 243
5 11 538
15 26 108
8 27 948
30 200
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
5 11 873
14 21 399
7 12 178
1 16 253
24 30 882
3 14 790
1 14 509
10 13 17
3 11 908
18 25 674
8 12 233
2 14 77
6 9 485
8 14 86
13 26 935
2 5 426
5 13 6
15 25 418
10 17 490
26 29 384
3 29 118
16 26 400
10 18 684
3 15 348
1 17 550
7 29 84
3 27 183
3 17 879
5 21 212
4 19 933
11 19 935
11 29 66
9 16 595
4 29 851
2 25 641
4 17 901
11 26 89
4 11 750
12 30 96
7 27 545
13 29 652
19 29 771
13 30 758
2 17 838
13 22 826
6 11 30
13 21 391
23 29 471
3 19 344
25 27 469
19 21 856
1 8 815
16 24 713
6 28 138
12 15 420
11 16 811
5 24 501
22 29 798
7 10 249
21 27 589
11 23 118
7 30 176
11 20 282
12 25 342
4 15 275
17 23 35
4 13 195
12 24 825
10 21 243
3 23 857
22 28 91
10 14 921
4 22 161
20 29 613
2 21 345
6 12 761
11 15 221
7 22 41
4 18 582
11 24 901
19 25 701
1 25 559
4 7 404
15 28 274
10 15 627
4 20 431
23 30 677
12 18 209
18 28 296
11 25 915
8 19 500
6 20 548
14 16 321
9 18 474
7 25 892
9 23 791
9 14 511
23 28 168
10 24 993
20 23 147
6 19 927
16 25 772
4 28 482
16 21 496
14 22 679
8 18 682
3 28 346
13 27 351
19 23 155
5 14 978
22 26 792
11 30 286
7 23 680
20 27 331
15 26 966
6 18 592
28 30 958
15 22 360
11 18 830
5 30 157
24 28 999
16 29 662
7 15 170
13 24 547
4 21 73
11 27 482
2 9 514
9 19 947
10 28 911
1 28 934
18 24 89
17 26 602
9 13 826
3 13 279
7 28 965
15 21 140
4 9 349
11 22 1
8 17 96
1 4 541
16 23 976
14 25 370
16 20 951
22 27 271
7 19 149
2 18 149
3 8 151
1 9 12
3 21 772
24 27 97
1 21 543
16 27 60
15 17 999
15 23 899
20 25 477
9 29 564
19 26 581
24 29 343
5 16 394
1 11 922
13 18 315
3 22 901
12 17 852
2 27 413
14 30 584
3 30 218
7 17 790
9 11 370
5 29 367
3 5 351
6 27 529
30 200
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
3 26 780
20 25 368
12 17 127
3 6 333
15 23 131
4 30 893
3 12 465
11 19 308
25 27 242
8 28 517
14 20 411
12 18 726
13 26 637
2 27 460
13 24 861
7 22 130
6 11 525
17 19 336
17 20 783
5 29 786
3 19 702
21 26 465
21 27 924
7 19 10
8 22 529
7 11 863
20 26 359
14 24 88
24 29 705
12 14 519
16 27 783
5 20 679
5 7 303
1 30 890
5 9 564
4 19 83
14 16 887
11 20 957
3 22 313
17 23 242
4 16 973
26 29 111
26 28 384
6 17 704
5 15 417
10 28 414
4 18 738
5 22 416
4 29 512
19 24 509
8 12 266
5 14 602
13 18 438
6 27 169
7 13 805
16 30 798
10 29 335
16 25 471
15 27 501
18 28 140
9 24 972
7 15 630
8 19 316
13 25 149
6 12 199
10 20 915
4 25 54
9 19 194
19 22 432
1 25 489
10 14 378
17 27 375
16 28 44
21 25 971
23 27 833
8 18 287
9 11 849
3 21 723
1 9 427
21 28 822
12 21 94
6 25 541
10 16 324
3 8 325
17 30 347
13 30 737
1 10 336
7 17 810
8 26 734
25 29 634
12 28 252
5 18 920
18 30 881
7 30 934
9 29 614
2 19 899
4 12 619
6 21 47
15 18 773
14 17 539
8 30 723
5 25 308
8 24 690
4 24 484
16 26 731
14 18 703
27 29 340
4 6 288
22 24 115
13 19 611
2 16 453
3 27 119
9 27 704
14 19 636
5 11 937
10 17 346
4 13 978
2 17 474
13 28 373
11 27 199
5 8 465
6 30 725
16 18 110
7 10 502
22 25 823
11 25 481
4 15 371
4 28 536
11 13 452
4 7 686
2 14 309
16 21 944
11 23 865
6 10 122
1 17 831
1 6 758
18 24 750
14 21 73
9 15 645
10 18 973
13 15 35
8 21 522
13 29 871
9 30 278
1 13 600
13 20 96
15 22 577
3 24 205
15 25 572
7 20 385
2 7 685
5 27 184
1 12 752
1 18 8
2 20 170
17 26 671
11 24 697
14 29 21
17 29 618
10 13 638
1 3 686
13 17 493
14 27 373
4 22 977
7 18 442
8 27 404
6 8 878
19 27 315
11 29 520
10 27 134
15 26 800
30 200
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
12 19 307
15 29 433
6 18 560
3 13 874
11 16 35
19 24 94
1 8 888
13 30 781
21 26 590
8 14 549
24 30 173
6 29 581
4 30 57
10 22 433
19 28 316
20 26 142
1 3 416
11 24 328
10 26 97
7 12 300
9 22 881
8 12 640
3 29 826
17 30 894
20 29 736
9 14 466
4 17 240
6 22 322
1 12 443
19 23 422
3 24 832
16 24 547
3 9 489
4 18 85
15 25 199
12 17 880
10 19 667
20 25 300
5 15 509
18 29 742
8 23 182
8 18 197
8 17 985
2 21 63
8 20 802
8 22 327
8 10 191
1 18 174
5 29 727
4 14 161
14 30 544
9 27 282
11 17 920
6 30 170
14 17 861
14 23 496
13 20 37
18 21 732
26 30 703
11 21 460
6 23 309
4 26 323
8 29 161
2 16 267
12 25 312
16 25 178
20 28 443
25 29 125
9 19 128
1 23 663
13 16 746
6 28 147
16 26 670
1 27 646
7 24 553
4 6 3
12 21 487
14 21 969
5 21 115
23 25 528
6 10 127
12 23 209
5 12 301
23 30 9
8 30 327
2 4 701
7 28 556
14 25 809
10 21 674
5 24 948
10 29 282
10 14 350
9 25 100
8 26 933
2 23 672
2 13 30
21 24 330
7 19 355
4 9 195
4 16 437
8 21 142
4 23 562
17 24 970
16 30 213
13 19 486
4 19 135
21 30 571
1 13 747
22 29 597
11 26 413
3 11 370
15 21 528
18 28 70
14 16 106
5 14 890
19 21 55
2 10 251
20 22 198
3 7 653
2 15 375
2 22 513
2 18 313
6 24 115
7 23 470
15 20 678
15 28 548
19 26 195
6 11 289
2 7 506
3 6 703
19 30 858
3 26 768
18 27 719
2 8 96
13 18 991
10 24 719
18 20 467
12 26 598
7 10 655
14 24 252
15 23 816
6 8 498
15 27 687
17 21 481
6 17 762
2 5 572
10 13 426
16 19 362
14 29 105
20 23 195
3 12 551
4 24 944
3 14 315
1 14 787
2 26 564
4 28 886
11 25 104
28 30 603
14 27 930
1 24 259
18 24 85
24 27 498
14 28 102
3 27 411
8 13 374
10 20 116
6 16 894
10 27 501
5 26 646
17 25 316
5 28 957
30 200
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
28 29 1000
29 30 1000
11 30 117
1 27 444
1 21 853
2 18 453
5 17 594
2 21 767
5 10 981
6 21 519
6 23 742
3 12 784
5 9 249
17 25 496
22 26 136
8 29 252
24 29 940
7 30 7
5 18 752
8 30 534
2 12 671
10 21 823
11 29 767
11 15 198
21 24 991
25 30 509
16 20 954
10 27 431
17 27 40
1 13 741
1 22 636
8 21 371
8 10 416
9 14 47
1 6 567
2 27 637
15 28 289
11 18 614
28 30 384
13 27 283
15 29 711
16 27 430
18 28 688
10 20 212
15 26 39
18 26 149
4 30 541
16 19 26
17 22 353
3 27 97
15 17 69
24 26 385
23 28 208
4 20 661
10 13 548
17 21 540
8 19 827
2 25 132
3 13 725
5 28 786
8 17 350
1 17 130
10 16 910
5 25 713
5 16 851
13 20 983
8 12 70
26 29 434
24 30 66
13 29 429
4 29 569
2 24 101
2 30 930
11 16 872
2 19 313
12 22 316
11 24 441
18 20 170
17 19 597
14 20 164
5 27 385
2 29 770
1 25 981
4 22 816
16 26 506
12 14 972
15 18 552
21 29 998
4 6 877
17 20 183
18 22 834
17 24 167
20 26 767
7 11 776
3 15 896
7 20 765
16 30 184
1 11 751
1 5 460
1 30 588
10 23 398
11 19 270
9 17 860
2 22 340
5 22 889
15 25 735
7 18 425
8 20 12
3 18 128
10 28 26
4 25 256
2 4 613
23 26 542
27 29 832
16 25 497
9 12 599
19 21 341
9 18 608
5 11 664
9 22 827
6 9 79
1 23 871
6 11 10
2 17 686
15 27 467
3 25 325
10 14 868
19 23 602
14 30 934
23 30 238
4 28 747
11 14 509
4 27 325
3 26 823
19 30 786
13 21 973
11 25 710
12 27 605
12 24 149
18 21 167
14 22 71
19 28 398
6 14 174
11 28 712
7 25 152
10 18 400
22 28 567
3 6 365
7 24 81
7 26 97
7 23 942
13 22 795
17 29 495
5 7 414
1 15 903
14 25 893
2 23 830
18 25 318
6 26 74
13 15 678
20 27 202
1 8 88
19 25 902
1 26 644
6 18 972
23 27 36
2 6 98
13 19 557
2 7 6
6 28 930
5 20 62
7 14 851
1 12 248
30 200
1 2 1000
2 3 1000
3 4 1000
4 5 1000
5 6 1000
6 7 1000
7 8 1000
8 9 1000
9 10 1000
10 11 1000
11 12 1000
12 13 1000
13 14 1000
14 15 1000
15 16 1000
16 17 1000
17 18 1000
18 19 1000
19 20 1000
20 21 1000
21 22 1000
22 23 1000
23 24 1000
24 25 1000
25 26 1000
26 27 1000
27 28 1000
